video_path,cate,modality
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00572.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00573.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00574.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00575.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00576.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00577.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00578.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00579.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00580.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00581.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00582.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00583.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00584.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00585.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00586.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00592.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00593.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00594.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00595.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00596.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00597.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00598.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00599.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00600.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00601.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00602.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00603.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00604.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00605.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00606.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00607.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00608.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00609.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00610.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00611.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00612.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00613.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00614.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00615.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00616.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00617.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00618.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00619.MOV,person,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00620.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00621.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00622.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00623.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00624.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00625.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00626.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00627.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00628.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00629.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00630.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00631.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00632.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00633.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00634.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00635.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00636.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00637.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00638.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00639.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00640.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00641.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00642.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00643.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00644.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00645.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00646.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00647.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00648.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00649.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00650.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00651.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00652.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00653.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00654.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00655.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00656.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00657.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00658.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00659.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00660.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00661.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00662.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00663.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00664.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00665.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00666.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00667.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00668.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00669.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00670.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00671.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00672.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00673.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00674.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00675.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00676.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00677.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00678.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00679.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00680.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00681.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00682.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00683.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00684.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00685.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00686.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00687.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00688.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00689.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00690.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00691.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00692.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00693.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00694.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00695.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00696.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00697.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00698.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00699.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00700.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00701.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00702.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00703.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00704.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00705.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00706.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00707.MP4,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00708.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00709.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00710.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00711.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00712.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00713.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00714.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00715.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00716.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00717.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00718.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00719.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00720.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00721.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00722.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00723.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00724.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00725.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00726.AVI,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00727.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00728.MOV,person,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00729.MOV,person,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/person/videos/00730.MOV,person,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00001.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00002.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00003.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00004.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00005.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00006.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00007.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00008.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00009.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00010.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00011.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00012.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00013.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00014.MOV,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00015.MOV,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00016.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00017.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00018.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00019.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00020.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00021.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00022.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00023.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00024.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00025.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00026.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00027.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00028.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00029.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00030.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00031.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00032.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00033.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00034.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00035.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00036.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00037.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00038.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00039.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00040.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00041.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00042.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00043.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00044.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00045.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00046.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00047.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00048.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00049.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00050.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00051.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00052.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00053.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00054.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00055.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00056.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00057.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00058.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00059.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00060.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00061.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00062.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00063.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00064.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00065.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00066.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00067.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00068.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00069.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00070.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00071.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00072.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00073.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00074.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00075.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00076.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00077.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00078.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00079.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00080.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00081.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00082.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00083.MP4,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00084.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00085.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00086.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00087.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00088.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00089.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00090.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00091.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00092.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00093.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00094.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00095.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00096.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00097.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00098.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00099.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00100.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00101.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00102.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00103.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00104.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00105.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00106.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00107.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00108.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00109.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00110.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00111.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00112.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00113.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00114.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00115.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00116.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00117.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00118.MP4,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00119.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00120.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00121.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00122.AVI,xuebao,Infra
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00123.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00124.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00125.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00126.AVI,xuebao,RGB
D:/WWF_Det/WWF_Data/Raw_Data/top14-all/xuebao/videos/00127.AVI,xuebao,RGB
